id,name,address,status,zip,phone,fax,lat,lon,stars,seoname
734313,Morvelevona,181 Nofech Street,1,1387500,,,33.01579,35.44435,0,morvelevona-734313
734337,Silence In The Cloud,רחוב השיזף,1,1294900,,,32.8922,35.68153,0,silence-in-the-cloud-734337
734812,Auja River Resort,العوجا الشارع الرئيسي,1,,,,31.94807,35.47116,0,auja-river-resort-734812
735297,Jericho Paradise Resort,"Nueimeh, Behind Al-Shinni Supermarket, near the Tiger Land amusement park",1,,,,31.86111,35.46176,0,jericho-paradise-resort-735297
736637,Tantur Hills Hotel,Hebron Road Hebron Street 303,1,19250,,,31.72625,35.20437,0,tantur-hills-hotel-736637
736706,Center Raanana Ahuza str,127 Ahuza Street,1,4337314,,,32.18057,34.87369,0,center-raanana-ahuza-str-736706
737118,Air and atmosphere,hofim 6,1,1295000,,,32.9268,35.64082,0,air-and-atmosphere-737118
737726,Meryland Hotel,"Al-Saa'a Square AL-Rammouni Building ,3rd Floor",1,,,,31.90364,35.20345,0,meryland-hotel-737726
737968,Authentic Druze hospitality,any street,1,1243500,,,33.23165,35.75476,0,authentic-druze-hospitality-737968
738629,Sira guesthouse,Ben Sira Street 4,1,9418104,,,31.77941,35.2217,0,sira-guesthouse-738629
738667,Yavos - By TLV2GO,5 Ya'avets Street,1,6525804,,,32.0665,34.76688,0,yavos-by-tlv2go-738667
739994,The Basement Secret and Invested,Yefe Nof Street 37,1,78100,,,31.68238,34.55991,0,the-basement-secret-and-invested-739994
740257,Moon Cnter,מגדל שמס,1,12438,,,33.27098,35.76552,0,moon-cnter-740257
741443,Holy Tree hostel,Medvedev Street,1,,,,31.86111,35.46176,0,holy-tree-hostel-741443
741690,Desert Picture,17 Narkis Street,1,89062,,,31.26789,35.2227,0,desert-picture-741690
742273,Apartments With Sea View,26 Herzliya Street,1,3330131,,,32.81375,34.99262,0,apartments-with-sea-view-742273
742328,Cinema Hostel Jerusalem,4 Shamai Street,1,9463104,,,31.78112,35.2177,0,cinema-hostel-jerusalem-742328
742922,Rich Classic Suites,2 Peres Street,1,8807494,,,29.55393,34.94484,0,rich-classic-suites-742922
743108,Rothschild Luxury Suite Haifa,40 Tel Mane Street,1,3436632,,,32.78596,34.97951,0,rothschild-luxury-suite-haifa-743108
745751,Sunrise Hotel,Al-Atan Street,1,,,,31.70509,35.20416,4,sunrise-hotel-745751
746114,Mami's Place,16 Maharal Street,1,6248116,,,32.08816,34.77611,0,mamis-place-746114
746242,Keren apartments,16 Crescas Street,1,6617736,,,32.05168,34.78022,0,keren-apartments-746242
746315,Kibbutz Gadot Guesthouse,Kibbutz Gadot,1,12325,,,33.01982,35.62089,0,kibbutz-gadot-guesthouse-746315
746641,Berenice Winery Villa,Yokhanan Ben Zakai Street 20,1,1424224,,,32.78988,35.53667,0,berenice-winery-villa-746641
746679,Amazing Private room in a villa,"Shehem Square,Nablus -Nablus al jadeda - mousa alsayed house 409",1,,,,32.20917,35.24717,0,amazing-private-room-in-a-villa-746679
749438,White House Eilat,Retamim Street 131,1,88000,,,29.55777,34.95201,0,white-house-eilat-749438
750097,MGM HOTEL BOUTIQUE,Menahem Yekuel Street 7,1,5949914,,,32.00937,34.74798,0,mgm-hotel-boutique-750097
750197,Studio Apartment Avia,1 Aviya ha-Shofet Street,1,8456500,,,31.26791,34.79519,0,studio-apartment-avia-750197
750279,Yona Apartments,Ram Baruch 1,1,4227601,,,32.32248,34.84823,0,yona-apartments-750279
751871,Hostel BU93,Ben Yehuda Street 93,1,6340101,,,32.08322,34.7714,0,hostel-bu93-751871
751975,Eilat Beatles Hotel & Hostel,"מרכז התיירות, דרך יותם 1, אילת",1,88000,,,29.55054,34.95234,0,eilat-beatles-hotel-hostel-751975
752467,Simsim Guest House,"Nazareth, old city, 6132 street, close to the White Mosque",1,16000,,,32.70502,35.29796,,simsim-guest-house-752467
752554,Zman Midbar Eco Spirit Lodge for Peace,P.O.Box 5131,1,8915002,,,31.27952,35.24229,0,zman-midbar-eco-spirit-lodge-for-peace-752554
753683,Sheris Guest Suite,hasikma 3,1,44853,,,32.17035,35.08318,0,sheris-guest-suite-753683
753716,Boutique HaRova,Ararat 1,1,9750501,,,31.77624,35.23013,0,boutique-harova-753716
753913,Ketf el Wad St./ Abed Majrouh House,Ketf el wad-Jericho second floor,1,,,,31.86111,35.46176,0,ketf-el-wad-st-abed-majrouh-house-753913
754108,Talma Buotiqe,Pnei Golan Street,1,129480,,,32.84765,35.6683,0,talma-buotiqe-754108
756165,Soufan Guest HOUSE,Nablus \ Old City \ Bab As- Saha AL- Qaryoun Quarter,1,,,,32.21886,35.2612,0,soufan-guest-house-756165
758072,Domskazka,Qela.israel 122,1,1242200,,,33.13234,35.68228,0,domskazka-758072
758079,Carmel Mountain Motel,Shoshanat Ha'Karmel Street 67,1,3432315,,,32.80881,34.97478,0,carmel-mountain-motel-758079
758426,Best central location to tour Israel,Hadar 11,1,6019000,,,32.02851,34.87536,0,best-central-location-to-tour-israel-758426
758512,Sigal Castle,Hahoshel Street 33,1,22809,,,33.00414,35.11471,0,sigal-castle-758512
758840,Hadar Harashbi,Kiryat harashbi 1,1,1391000,,,32.97785,35.4429,0,hadar-harashbi-758840
758899,Spat Studio ApartHotel,Ehud Kinnamon Street 10,1,123456,,,32.01235,34.75032,0,spat-studio-aparthotel-758899
759198,Mor Chalets by the Lake,shiloah 1,1,1420454,,,32.79586,35.53097,0,mor-chalets-by-the-lake-759198
759490,Magtas Hotel,Magtas st,1,58588,,,31.84709,35.48991,0,magtas-hotel-759490
759628,The Location,"Yochanan ben Zakkai, corner of HaYarden",1,14225,,,32.78818,35.53882,0,the-location-759628
759857,Royal Guest House,6122-1 Nazareth 6122-1,1,16092,,,32.70634,35.2952,0,royal-guest-house-759857
760527,Lago Suites Hotel,12 HaTa'asiya Street 3,1,9339329,,,31.74848,35.2127,0,lago-suites-hotel-760527
760552,Aman Hostel,Al Saf Street,1,,,,31.70188,35.19875,0,aman-hostel-760552
760879,Palma diving resort,30 HaEla Street,1,8804530,,,29.55206,34.94263,0,palma-diving-resort-760879
761068,King David's Inn,Maalei Shazach 1,1,4131002,,,31.76832,35.21371,0,king-davids-inn-761068
761654,Tel Aviv Suites,8 Frishman St.,1,6357808,,,32.07992,34.76872,0,tel-aviv-suites-761654
762102,JI Rothschild Tel Aviv,3 Gat Rimon Street,1,6610303,,,32.06085,34.7708,0,ji-rothschild-tel-aviv-762102
762298,Colony Beach Apart-Hotel,Derech Ben Gurion 138,1,5930114,,,32.01006,34.73712,0,colony-beach-apart-hotel-762298
762867,dirot yam vekineret,tiberias,1,,528357813,,32.7838,35.5239,0,dirot-yam-vekineret-762867
762895,bcerem shel yosef,carmei yosefh,1,,504968971,,31.848,34.9176,0,bcerem-shel-yosef-762895
762917,mul apardes,beit hillel,1,,522357561,,33.2107,35.6046,0,mul-apardes-762917
762947,yaeli bagalil,Ramot Naftali,1,,505688265,,33.1022,35.5543,0,yaeli-bagalil-762947
762955,Ezel sarah bagalil,Alma,1,,527982208,,33.0519,35.4996,0,ezel-sarah-bagalil-762955
763287,Aviv bagilboa,Prazon,1,,507123979,,32.5455,35.3112,0,aviv-bagilboa-763287
763300,Leale bedishon,Dishon,1,,505627407,,33.0823,35.5178,0,leale-bedishon-763300
763307,shaked baharim,mazok orvim,1,,544701397,,33.132,35.6828,0,shaked-baharim-763307
763321,Abeit hayefe,Safsufa,1,,528665129,,33.013,35.4401,0,abeit-hayefe-763321
763329,Ananim baofek,Shomera,1,,527485701,,33.0825,35.282,0,ananim-baofek-763329
763340,Shtulim banof,Shtula,1,,509700769,,33.0858,35.3157,0,shtulim-banof-763340
763353,Peredeyz laoavim,Livnim,1,,507249256,,32.8636,35.4971,0,peredeyz-laoavim-763353
763368,Halom bagolan,Had nes,1,,505310749,,32.9275,35.6406,0,halom-bagolan-763368
763500,Baderech laemek,Midrach oz,1,,547636713,,32.5947,35.1588,0,baderech-laemek-763500
763531,Nizaney ahava,Kfar vradim,1,,523484082,,32.995,35.2688,0,nizaney-ahava-763531
763590,Sharon bahazon,Hazon,1,,507718585,,32.9066,35.3954,0,sharon-bahazon-763590
763689,Zefat haksuma,zefat,1,,539308899,,32.962766,35.494772,0,zefat-haksuma-763689
763697,Mabat lagolan,Mazok orvim,1,,544537208,,33.131,35.6837,0,mabat-lagolan-763697
763709,Ayelet bakineret,Tiberias,1,,505762173,,32.7957,35.5299,0,ayelet-bakineret-763709
763719,Negia meahermon,Nimrod,1,,528911088,,33.245,35.7516,0,negia-meahermon-763719
763726,Dmama bamidbar,Kfar edomim,1,,544703693,,31.8272,35.3377,0,dmama-bamidbar-763726
763977,City Hall Hostel,4 Hassan Shuqri Street,1,3311134,,,32.8144,34.99775,0,city-hall-hostel-763977
764525,Hahar Aatzil,Meshek 54,1,20105,,,32.90802,35.39237,0,hahar-aatzil-764525
766091,Cabin Eretz Ha-Kineret,Haperach Be-Gani 308,1,12387,,,32.93687,35.63508,0,cabin-eretz-ha-kineret-766091
766812,Residence 26,26 Ha'Gra Street,1,6602444,,,32.05964,34.78189,0,residence-26-766812
767194,El Manara Hotel,رام الله دوار المناره شارع الارسال مركز الاعرج الطابق الخامس,1,,,,31.90502,35.20447,0,el-manara-hotel-767194
767251,Emanuel,52 King George Street,1,6433703,,,32.07476,34.77594,0,emanuel-767251
768575,Luxurious guest house,Ruth HaMoaviya Street יחידה 1 קרקע,1,88000,,,29.54323,34.92817,0,luxurious-guest-house-768575
770593,La Finca ☆ luxury suites hotel ☆,Smilanski Street 52,1,84000,,,31.23878,34.78553,0,la-finca-luxury-suites-hotel-770593
771594,Hayek Guest Villa,Eskan Al muhandeseen st.,1,,,,31.69305,35.22453,0,hayek-guest-villa-771594
773615,Pevzner House 1956 In Haifa Center,Pevzner 24,1,33134,,,32.80803,34.99794,0,pevzner-house-1956-in-haifa-center-773615
773884,shoham,2 Ha-Tsaftsafa Street,1,8804573,,,29.55268,34.94238,0,shoham-773884
774160,Fruit Scent Chalets,Hashayara 63,1,22809,,,33.01041,35.12885,0,fruit-scent-chalets-774160
774791,Shir Lakineret Smadar,Unnamed Road סמדר עלית 8,1,1522500,,,32.71846,35.48783,0,shir-lakineret-smadar-774791
777462,El Gey Oni - Royal Suites,Hanarkis 30,1,12000,,,32.97314,35.53462,0,el-gey-oni-royal-suites-777462
777552,Luxury Suite Queen Eilat,Antibes Street 8,1,88000,,,29.55044,34.96192,0,luxury-suite-queen-eilat-777552
777722,Cozy Suites,Raban Gamli'el Street 27,1,6560483,,,32.06913,34.76936,0,cozy-suites-777722
778565,Chan HaGalil Beit HaEmek,Chan-Hagalil,1,25115,,,32.97454,35.14317,0,chan-hagalil-beit-haemek-778565
779378,Ibis Styles,4 Ben Yehuda Street,1,,073-2228888,,31.78173,35.2187,0,ibis-styles-779378
781662,JI apartments (Jonathan Hotel chain),6 Korazin Street,1,9455308,,,31.78237,35.20934,0,ji-apartments-jonathan-hotel-chain-781662
781953,Mike's House,Abba Hilkiya Street 7,1,9318313,,,31.75995,35.2096,0,mikes-house-781953
781992,assaf's cabin,ahihud 181,1,2014500,,,32.90757,35.17655,0,assafs-cabin-781992
782434,Safed Inn,Corners Of Merom Canaan St. & Hagdud Hashlishi St.,1,13100,,,32.98091,35.5096,,safed-inn-782434
782717,Bethlehem,AlDoha Main Street,1,,,,31.70538,35.20244,0,bethlehem-782717
783288,Eclectic ApartHotel,Alenby 122,1,65818,,,32.06293,34.77318,0,eclectic-aparthotel-783288
783528,Kedem Ofra,Palmach Street 1,1,9062700,,,31.9551,35.26032,0,kedem-ofra-783528
783878,Luxurious Beach apartment,דוד אלעזר 10,1,3508107,,,32.8062,34.95732,0,luxurious-beach-apartment-783878
783996,B&B - Racheli Bar-Lev,הפרח בגני 305,1,1295000,,,32.93743,35.63508,0,bb-racheli-bar-lev-783996
785820,Ruppin by Gordon Inn,10 Ruppin Street,1,6357612,,,32.08142,34.77015,0,ruppin-by-gordon-inn-785820
786064,Corinne Hostel,Retamim 127/1,1,11111,,,29.55768,34.95149,0,corinne-hostel-786064
786622,Reines5 TLV,5 HaRav Reines Street,1,6438105,,,32.07874,34.77466,0,reines5-tlv-786622
790611,LuKa 15 - By Beach Apartments TLV,15 Nakhali'el Street,1,6560915,,,32.06885,34.76725,0,luka-15-by-beach-apartments-tlv-790611
791401,House in Shalma,19 Shalma Rd.,1,68111,,,32.05458,34.76302,0,house-in-shalma-791401
791455,Dream Penthouse In Florentin,5 Haim Ben Atar Street appartment 13,1,6608723,,,32.05583,34.76838,0,dream-penthouse-in-florentin-791455
792066,Zimer in rehovot,הרשנזון 9,1,76484,,,31.88777,34.80634,0,zimer-in-rehovot-792066
792137,Richmond State,297 Gan ha-Shikmim Street קרקע וקומה 2,1,1295000,,,32.93684,35.63739,0,richmond-state-792137
792535,Goldy Suite,10 Ha-Alon Street,1,3477305,,,32.81272,34.96814,0,goldy-suite-792535
793238,Eshkol Housing Haifa - Wallenberg Suits Complex,"Raoul Wallenberg 34, Ramat Eshkol Haifa",1,3499039,,,32.7809,34.98274,0,eshkol-housing-haifa-wallenberg-suits-complex-793238
794554,Gloria Hotel,Ha-Patriarkhya ha-Latinit St 33,1,9114001,,,31.77701,35.22767,0,gloria-hotel-794554
795611,Barbeach - The Coral Beach Pearl,Coral Beach,1,88000,,,29.51207,34.92434,0,barbeach-the-coral-beach-pearl-795611
795869,DEM Hotel,12 Ben Hillel Street 12,1,9423103,,,31.7818,35.21756,0,dem-hotel-795869
796596,Al Baiara Resort,"Al Maghtas street, Jericho",1,,,,31.85066,35.48338,0,al-baiara-resort-796596
797044,Shaked Estate In The North,121 HaMoshava Street,1,12320,,,33.00514,35.60024,0,shaked-estate-in-the-north-797044
797262,Paradise,18 Gan Binyamin Street a-4,1,88000,,,29.55475,34.95174,0,paradise-797262
797384,The Ottoman House Boutique Hotel,9 Ha-Avot Street,1,8421710,,,31.2372,34.79028,0,the-ottoman-house-boutique-hotel-797384
798772,Naoraita - Bed and Breakfast,Mishol Avocado 1,1,8826045,,,29.54627,34.93849,0,naoraita-bed-and-breakfast-798772
799174,Piazza Del Sol,Kinor david  329,1,12950,,,32.93567,35.63705,0,piazza-del-sol-799174
799587,Zimmer Barzilay,Tarshish 44,1,89066,,,31.26556,35.22884,0,zimmer-barzilay-799587
799777,Villa Golan,11 Enbar St.,1,12900,,,32.99296,35.67694,0,villa-golan-799777
799898,Suite in the Desert,"Leah Goldberg 19, Ground Floor ",1,8499000,,,30.8523,34.7834,0,suite-in-the-desert-799898
800397,Zimergia,Kinneret,1,1293700,,,32.86511,35.49793,0,zimergia-800397
801910,Fun Tabor,שדמות דבורה,1,15240,,,32.69624,35.43641,0,fun-tabor-801910
802697,Wonderful Garden Apartment,Graets 5,1,64634,,,32.0853,34.77373,0,wonderful-garden-apartment-802697
803017,Vanilla suite,3 Leshem Street 1,1,3295131,,,32.78573,35.037,0,vanilla-suite-803017
803040,JI Neve Tzedek Tel Aviv,29 Kalischer Street,1,6516507,,,32.06555,34.7705,0,ji-neve-tzedek-tel-aviv-803040
805089,Trumpeldor 40,40 Trumpeldor Street,1,6342509,,,32.07474,34.7713,0,trumpeldor-40-805089
805240,Room in Apartment on Balfour,123 Balfour Street,1,59180,,,32.01512,34.7435,0,room-in-apartment-on-balfour-805240
806160,King David Tower Apartments,87 Hayarkon St.,1,6343246,,,32.07882,34.76761,0,king-david-tower-apartments-806160
806671,Penthouse Apartment On The Beach,Jerusalem 2,1,5937201,,,32.02451,34.74084,0,penthouse-apartment-on-the-beach-806671
806867,G38 Boutique Apartments,38 Hagefen Street,1,35053,,,32.81824,34.98673,0,g38-boutique-apartments-806867
807419,Biazi Hotel,Kfar Bar'am 26 Street,1,9455230,,,31.78152,35.20931,0,biazi-hotel-807419
807563,Motel Neve Midbar,18 Yozma Street Neve Midbar Motel,1,880000,,,29.55774,34.95159,0,motel-neve-midbar-807563
807911,View and Relaxation,Kinneret Moshava 17 17,1,15105,,,32.72442,35.56149,0,view-and-relaxation-807911
808888,The Maison,2 Dvora HaNevi'a Street,1,6935016,,,32.11876,34.8257,0,the-maison-808888
809397,Ruth Home,Sde Boaz,1,90909,,,31.69407,35.14751,0,ruth-home-809397
809438,Oliver,5 Simtat Beit HaBad First floor.,1,6684208,,,32.06081,34.77,0,oliver-809438
809494,Inta Hotel,5 Derekh Ben-Zvi 5 Derekh Ben-Zvi,1,6816203,,,32.05021,34.76006,0,inta-hotel-809494
809610,Hacarmel Apartment,street hacarmel 11,1,6560455,,,32.06826,34.76841,0,hacarmel-apartment-809610
810463,Premium Suites On The Beach in HaKovshim 15,15 Ha-Kovshim Street,1,6330615,,,32.07142,34.76738,0,premium-suites-on-the-beach-in-hakovshim-15-810463
810505,Premium Suites On The Beach in Ruppin 28,28 Ruppin Street Apartment 1,1,6345721,,,32.07381,34.76823,0,premium-suites-on-the-beach-in-ruppin-28-810505
810724,Guest House Antique,6108/4 Old City Nazareth,1,16100,,,32.70476,35.29767,0,guest-house-antique-810724
810817,quiet rooms in mevaseret zion,"Shoshana Street  ,mevaseret zion, israel",1,9168001,,,31.80405,35.15789,0,quiet-rooms-in-mevaseret-zion-810817
810818,Tubas Home,altawheed mosqe streets,1,,,,32.3178,35.37598,0,tubas-home-810818
811324,Auberge Shulamit,34 David Shuv St.,1,12000,,,32.96858,35.53776,,auberge-shulamit-811324
811462,Sasson & Co Suites Neve Tzedek Tel Aviv,9 Akhva Street Top Floor,1,6515477,,,32.06262,34.76426,0,sasson-co-suites-neve-tzedek-tel-aviv-811462
811828,Nazareth View Suites,HAMATECHET 5 ST,1,1783005,,,32.68884,35.24605,0,nazareth-view-suites-811828
813242,The Private House 1,Alexander Yannai 20/4,1,84559,,,31.2638,34.79516,0,the-private-house-1-813242
814669,Sun Bay,HaHaskala 1,1,8852703,,,29.56618,34.95005,0,sun-bay-814669
814889,Luxury laguna sea view,HaMayim Street,1,88000,,,29.55139,34.96119,0,luxury-laguna-sea-view-814889
815611,Hakuk Balev,Kibbutz Hokok,1,1292300,,,32.87821,35.49712,,hakuk-balev-815611
816224,Etzlenu Bahazer,Naot Hakikar 1,1,86905,,,30.93371,35.37736,0,etzlenu-bahazer-816224
816231,Akhva Accommodation Unit,42 Akhva Street,1,8903355,,,31.25887,35.21833,0,akhva-accommodation-unit-816231
818355,FloHo Apartments,6 Elifelet Street (6a- black door),1,6608006,,,32.05557,34.76506,0,floho-apartments-818355
819019,Gilboa Apartments Tiberias,Hashomer 51,1,14265,,,32.7984,35.52784,0,gilboa-apartments-tiberias-819019
819242,Great Lagoon On The Beach,"Ben Gurion 138, Colony Beach Building ",1,5930114,,,32.01015,34.73727,0,great-lagoon-on-the-beach-819242
819767,Golden Rose Hotel & Restaurant,Nablus next to An-Najah Old University,1,,,,32.22706,35.22223,5,golden-rose-hotel-restaurant-819767
819879,Galina Luxury Stay,35 HaGiva Street 1,1,5650035,,,32.05348,34.87002,0,galina-luxury-stay-819879
820179,Kesem Ba Golan,340 Kinor David Street 340,1,12950,,,32.93267,35.63651,0,kesem-ba-golan-820179
822354,Bethlehem Deluxe Apartment,Hebron Road,1,,,,31.73935,35.21233,0,bethlehem-deluxe-apartment-822354
822595,Apart - Hotel Wow Deluxe,1 Anafa Street,1,88000,,,29.5542,34.9455,0,apart-hotel-wow-deluxe-822595
822811,Hostel in Eilat,Agur street 6,1,88000,,,29.55105,34.95157,0,hostel-in-eilat-822811
823863,Ibda'a Guesthouse,Dheisheh Refugee Camp Jerusalem-Hebron Road,1,,,,31.73935,35.21233,0,ibdaa-guesthouse-823863
824322,Assemblage Suites,48 Allenby Street,1,6382202,,,32.07154,34.76945,0,assemblage-suites-824322
824999,Sodot agalil,Rosh pina,1,,509050257,,32.9706,35.5456,0,sodot-agalil-824999
825044,Villa sitevanit,Poriya,1,,528555068,,32.7327,35.547,0,villa-sitevanit-825044
825045,Bein akineret lagolan,Ramot,1,,522844013,,32.8499,35.6652,0,bein-akineret-lagolan-825045
825046,Noga bagilboa,Nurit,1,,526226474,,32.5431,35.3559,0,noga-bagilboa-825046
825047,Mirpeset lahofesh,Korazim,1,,546145304,,32.9113,35.5642,0,mirpeset-lahofesh-825047
825048,Nof azait,Korazim,1,,508774150,,32.9107,35.5505,0,nof-azait-825048
825049,Suitat yalom,Eilat,1,,524474944,,29.5556,34.9528,0,suitat-yalom-825049
825050,Alev shel eilat,eilat,1,,504668008,,29.5592,34.9555,0,alev-shel-eilat-825050
825051,Ezel lina,Ousafiya,1,,544481671,,32.721,35.0587,0,ezel-lina-825051
825052,city apartment,Eilat,1,,523205818,,29.558,34.948,0,city-apartment-825052
825055,Erit bakfar,Kfar tavor,1,,523424127,,32.687,35.4207,0,erit-bakfar-825055
825056,Akarmel ayarok,Ousafiya,1,,506712216,,32.7196,35.0601,0,akarmel-ayarok-825056
825057,Nahara ashdot baemek,Ashdot yaakov,1,,46756404,,32.6586,35.5791,0,nahara-ashdot-baemek-825057
825058,Pastoraly bakineret,Almagor,1,,544655553,,32.9126,35.6009,0,pastoraly-bakineret-825058
825059,Kesem banachalaot,Jerusalem,1,,504388656,,31.7824,35.2116,0,kesem-banachalaot-825059
825060,Ezel nili bagalil,Rehaniya,1,,544972752,,33.0497,35.4872,0,ezel-nili-bagalil-825060
825061,bepinat amosava,yavneel,1,,539196331,,32.7129,35.4996,0,bepinat-amosava-825061
825062,Kesem agalil,Elifelet,1,,545207812,,32.948,35.5494,0,kesem-agalil-825062
825063,Agalil ayarok,Elifelet,1,,544685436,,32.9481,35.5492,0,agalil-ayarok-825063
825064,Azimerim bemeron,Meron,1,,507587592,,32.9852,35.4408,0,azimerim-bemeron-825064
825065,Pesiha mehakineret,Migdal,1,,528310701,,32.8411,35.497,0,pesiha-mehakineret-825065
825066,Kineret baofek,Migdal,1,,508944076,,32.8477,35.486,0,kineret-baofek-825066
825067,Nof lakineret,Migal,1,,505282696,,32.841,35.4983,0,nof-lakineret-825067
825068,Nofim yerukim,Magen shaul,1,,509006061,,31.805952,35.109163,0,nofim-yerukim-825068
825069,Kochav lachermon,Ein kinya,1,,506439830,,33.2368,35.7301,0,kochav-lachermon-825069
825070,Adi bagalil,Yesud hamaala,1,,546709716,,33.0534,35.591,0,adi-bagalil-825070
825071,Biktot amoshava aksuma,Yesud hamaala,1,,542012235,,33.0538,35.59,0,biktot-amoshava-aksuma-825071
825072,Belev amoshava,Yesud hamaala,1,,523744422,,33.0533,35.5909,0,belev-amoshava-825072
825073,Suitot romantica bechosen,Hosen,1,,502044026,,32.9978,35.2984,0,suitot-romantica-bechosen-825073
825074,Hagiga shel vila,Avadon,1,,537328779,,33.0485,35.1793,0,hagiga-shel-vila-825074
825075,Almogim bagalil,Avadon,1,,535904070,,33.0487,35.1787,0,almogim-bagalil-825075
825076,Abiktot shel adasa,Avdon,1,,509807262,,33.0483,35.1791,0,abiktot-shel-adasa-825076
825077,Belev ateva,Kadarim,1,,546816433,,32.8987,35.4725,0,belev-ateva-825077
825078,Avir psagot,Ein el asad,1,,506272401,,32.9401,35.4049,0,avir-psagot-825078
825079,Belev abustan,Kfar shamay,1,,544385580,,32.9556,35.4584,0,belev-abustan-825079
825080,Negia mimeron,Kfar shamay,1,,522868744,,32.9555,35.4588,0,negia-mimeron-825080
825081,Sipur ahava,Mitspe hila,1,,523220089,,33.035,35.2457,0,sipur-ahava-825081
825082,Matan bagalil,Netua,1,,524277694,,33.0655,35.3231,0,matan-bagalil-825082
825083,Arim yerukim,Netua,1,,523705637,,33.0652,35.3232,0,arim-yerukim-825083
825084,Mitzpe har ahary,Beit jan,1,,508141929,,32.9647,35.3816,0,mitzpe-har-ahary-825084
825085,Abait shel maya,Beit jan,1,,504984152,,32.9643,35.3808,0,abait-shel-maya-825085
825086,Beit adkalim,Shazur,1,,507662552,,32.9337,35.3538,0,beit-adkalim-825086
825087,Ezlenu bakfar,Yarqa,1,,508642676,,32.9538,35.2114,0,ezlenu-bakfar-825087
825088,Shahar al ayarden,Menachamiya,1,,507713180,,32.6641,35.5571,0,shahar-al-ayarden-825088
825089,Arim beyarok,Kfar hananya,1,,505698278,,32.9154,35.4233,0,arim-beyarok-825089
825090,Chalomot verigushim,Kfar hananya,1,,522694288,,32.9159,35.423,0,chalomot-verigushim-825090
825091,Sodot amoshava,Migdal,1,,538888806,,32.8538,35.4786,0,sodot-amoshava-825091
825092,Ezel oz vehadar,Yavniel,1,,506377843,,32.7082,35.5052,0,ezel-oz-vehadar-825092
825093,Vilat shir lakineret- yavniel,Yavniel,1,,547534888,,32.7082,35.5052,0,vilat-shir-lakineret-yavniel-825093
825094,Nof amoshava,Yavniel,1,,507457183,,32.7075,35.5018,0,nof-amoshava-825094
825095,Suitot shir lakineret- yavniel,Yavniel,1,,547534888,,32.7082,35.5034,0,suitot-shir-lakineret-yavniel-825095
825096,Ezel tamir beyavniel,Yavniel,1,,542406783,,32.7096,35.5047,0,ezel-tamir-beyavniel-825096
825097,Amitham amushlam,Ilaniya,1,,522595055,,32.7537,35.4077,0,amitham-amushlam-825097
825098,Negia italkit,Tel aviv,1,,526201788,,32.0861,34.7828,0,negia-italkit-825098
825099,Asuitot shel michal,Poriya,1,,505277391,,32.7327,35.5458,0,asuitot-shel-michal-825099
825100,Ezel maly bakineret,Kinneret moshava,1,,502977798,,32.7236,35.5659,0,ezel-maly-bakineret-825100
825101,Villa rachely bekfar gidon,Kfar gidon,1,,548430608,,32.6445,35.2897,0,villa-rachely-bekfar-gidon-825101
825102,Suitot osher bagalil,Kalanit,1,,504527113,,32.8749,35.4538,0,suitot-osher-bagalil-825102
825103,Ezel edi,Daliat el carmel,1,,544282010,,32.6939,35.0525,0,ezel-edi-825103
825104,Kesem bakarmel,Daliat el carmel,1,,529283294,,32.6927,35.0576,0,kesem-bakarmel-825104
825105,Nofesh al ahar,Daliat el carmel,1,,505234913,,32.6927,35.0576,0,nofesh-al-ahar-825105
825106,Bait  kasum banachalaot,Jerusalem shuk anachalaot,1,,504388656,,31.7844,35.2117,0,bait-kasum-banachalaot-825106
825107,Drorim bagalil,Sde nehemya,1,,542467185,,33.1885,35.6252,0,drorim-bagalil-825107
825108,Shiri ly kineret,Ramot,1,,504988226,,32.8503,35.666,0,shiri-ly-kineret-825108
825109,Zohar al akineret,Amnon,1,,545277720,,32.9047,35.5715,0,zohar-al-akineret-825109
825110,Tehilat agalil,Birya,1,,528650222,,32.9783,35.5029,0,tehilat-agalil-825110
825111,Teva bagalil,Mishmar hayarden,1,,507730496,,33.0031,35.5991,0,teva-bagalil-825111
825112,Suitot nofesh mehasratim,Mishmar hayarden,1,,542270651,,33.0033,35.598,0,suitot-nofesh-mehasratim-825112
825113,Suitot har knan,Zefat,1,,542182186,,32.9646,35.496,0,suitot-har-knan-825113
825114,Chamim venaim,Zefat,1,,507337331,,32.964,35.4964,0,chamim-venaim-825114
825115,Ezel sharona beshefer,Shefer,1,,527727162,,32.9442,35.4379,0,ezel-sharona-beshefer-825115
825116,Suitot banof akasum,Churfesh,1,,507866620,,33.0165,35.3476,0,suitot-banof-akasum-825116
825117,Sod ahaviv,Avivim,1,,529451368,,33.08931,35.4708,0,sod-ahaviv-825117
825118,Aviv romanti,Avivim,1,,528902831,,33.0892,35.4708,0,aviv-romanti-825118
825121,Ezel gila bateve,Kfar yuval,1,,526581270,,33.2469,35.5971,0,ezel-gila-bateve-825121
825122,Biktot akeshet beanan,Safsufa,1,,523467978,,33.013,35.4402,0,biktot-akeshet-beanan-825122
825123,Esti mul anof,Ramot naftali,1,,547726978,,33.1023,35.554,0,esti-mul-anof-825123
825124,Rakefet baharim,Ramot naftali,1,,523498038,,33.1024,35.5541,0,rakefet-baharim-825124
825125,Mikels,Had nes,1,,544491198,,32.9278,35.6416,0,mikels-825125
